A0,A1,A2,A3,A4,"A5,",Emotion,Angl,ValAng,FuzzValue,FuzzStr,rule
A0,A1,A2,A3,A4,"A5,",Emotion,Angl,,,,
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_5,A4,0.4797680217,0.4389111606,M,4.23387724754E-09
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_5,A5,1.0087883764,0.625674826,M,2.64903041013E-09
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_6,A0,0.9312634511,0.9174279592,S,2.43029456315E-09
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_6,A1,0.3292554474,0.8046906518,L,0.000000002
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_6,A2,1.2512411586,0.4745283151,L,9.28004331373E-10
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_6,A3,0.3830181166,0.3060505059,M,2.84016195083E-10
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_6,A4,0.4797680217,1.0193177309,S,2.895027435E-10
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_6,A5,1.0087883764,0.8220159359,S,2.37975868651E-10
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_7,A0,0.9312634511,0.2983455724,S,7.09990467443E-11
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_7,A1,0.3292554474,0.7676835217,M,5.45047982386E-11
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_7,A2,1.2512411586,0.7998016711,M,4.35930287115E-11
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_7,A3,0.3830181166,0.4467645156,M,1.94758183559E-11
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_7,A4,0.4797680217,0.391581452,S,7.62636923067E-12
0.9312634511,0.3292554474,1.2512411586,0.3830181166,0.4797680217,1.0087883764,Emo_7,A5,1.0087883764,0.5315367033,M,4.05369515924E-12
S,L,L,M,S,S,,,,,,
M,L,M,M,S,M,,,,,,
M,M,L,L,S,M,,,,,,
S,L,L,L,S,S,,,,,,
M,M,M,L,M,M,,,,,,
S,L,L,M,S,S,,,,,,
S,M,M,M,S,M,,,,,,
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_1,A0,0.9594844536,0.3308029478,S,0.3308029478
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_1,A1,0.3460920037,0.5115031192,L,0.1692067397
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_1,A2,1.1525719972,0.7048151718,M,0.1192594773
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_1,A3,0.3484527687,0.9332017106,M,0.1112931482
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_1,A4,0.5113997903,0.3263799385,S,0.0363238509
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_1,A5,0.9594844536,0.3893061273,S,0.0141410977
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_2,A0,0.9594844536,0.8003328414,M,0.0113175849
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_2,A1,0.3460920037,0.6485670568,L,0.0073402127
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_2,A2,1.1525719972,0.8040510399,M,0.0059019057
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_2,A3,0.3484527687,0.4436491847,M,0.0026183756
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_2,A4,0.5113997903,0.4542534244,S,0.0011894061
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_2,A5,0.9594844536,0.8945542317,M,0.0010639883
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_3,A0,0.9594844536,0.5972236334,M,0.0006354389
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_3,A1,0.3460920037,0.1985945569,M,0.0001261947
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_3,A2,1.1525719972,0.5925266567,M,7.47737319822E-05
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_3,A3,0.3484527687,0.0659508889,M,4.93139409141E-06
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_3,A4,0.5113997903,0.3537220864,S,1.74434300686E-06
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_3,A5,0.9594844536,0.3613124559,M,6.30252855714E-07
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_4,A0,0.9594844536,0.6238778186,S,3.93200776782E-07
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_4,A1,0.3460920037,0.6125224844,L,2.40844316651E-07
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_4,A2,1.1525719972,0.3152794051,M,7.59332528767E-08
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_4,A3,0.3484527687,0.3224082844,M,2.44815097854E-08
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_4,A4,0.5113997903,0.696555232,S,1.70527237294E-08
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_4,A5,0.9594844536,0.7488667551,S,1.27702178842E-08
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_5,A0,0.9594844536,0.5608780175,M,7.16253449028E-09
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_5,A1,0.3460920037,0.1770603811,M,1.26820108639E-09
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_5,A2,1.1525719972,0.3621772191,M,4.59313542747E-10
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_5,A3,0.3484527687,0.3028772486,L,1.39115622077E-10
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_5,A4,0.5113997903,0.639495699,M,8.89638419827E-11
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_5,A5,0.9594844536,0.3361466423,M,2.99048967673E-11
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_6,A0,0.9594844536,0.8774875813,S,2.62411755343E-11
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_6,A1,0.3460920037,0.9723838617,L,2.5516495601E-11
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_6,A2,1.1525719972,0.2850737396,L,7.27408282338E-12
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_6,A3,0.3484527687,0.9223369204,M,6.70915515019E-12
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_6,A4,0.5113997903,0.9767090741,S,6.55289271447E-12
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_6,A5,0.9594844536,0.8894646497,S,5.82856642262E-12
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_7,A0,0.9594844536,0.4697564944,M,2.73800693027E-12
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_7,A1,0.3460920037,0.315973073,M,8.65136463528E-13
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_7,A2,1.1525719972,0.4912345326,M,4.24984906312E-13
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_7,A3,0.3484527687,0.8908623428,M,3.78603049312E-13
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_7,A4,0.5113997903,0.3246045239,S,1.22896262561E-13
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_7,A5,0.9594844536,0.3041916977,S,3.73840227533E-14
S,L,M,M,S,S,,,,,,
M,L,M,M,S,M,,,,,,
M,M,M,M,S,M,,,,,,
S,L,M,M,S,S,,,,,,
M,M,M,L,M,M,,,,,,
S,L,L,M,S,S,,,,,,
M,M,M,M,S,S,,,,,,
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_1,A0,0.9594844536,0.3308029478,S,0.3308029478
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_1,A1,0.3460920037,0.5115031192,L,0.1692067397
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_1,A2,1.1525719972,0.7048151718,M,0.1192594773
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_1,A3,0.3484527687,0.9332017106,M,0.1112931482
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_1,A4,0.5113997903,0.3263799385,S,0.0363238509
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_1,A5,0.9594844536,0.3893061273,S,0.0141410977
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_2,A0,0.9594844536,0.8003328414,M,0.0113175849
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_2,A1,0.3460920037,0.6485670568,L,0.0073402127
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_2,A2,1.1525719972,0.8040510399,M,0.0059019057
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_2,A3,0.3484527687,0.4436491847,M,0.0026183756
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_2,A4,0.5113997903,0.4542534244,S,0.0011894061
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_2,A5,0.9594844536,0.8945542317,M,0.0010639883
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_3,A0,0.9594844536,0.5972236334,M,0.0006354389
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_3,A1,0.3460920037,0.1985945569,M,0.0001261947
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_3,A2,1.1525719972,0.5925266567,M,7.47737319822E-05
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_3,A3,0.3484527687,0.0659508889,M,4.93139409141E-06
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_3,A4,0.5113997903,0.3537220864,S,1.74434300686E-06
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_3,A5,0.9594844536,0.3613124559,M,6.30252855714E-07
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_4,A0,0.9594844536,0.6238778186,S,3.93200776782E-07
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_4,A1,0.3460920037,0.6125224844,L,2.40844316651E-07
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_4,A2,1.1525719972,0.3152794051,M,7.59332528767E-08
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_4,A3,0.3484527687,0.3224082844,M,2.44815097854E-08
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_4,A4,0.5113997903,0.696555232,S,1.70527237294E-08
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_4,A5,0.9594844536,0.7488667551,S,1.27702178842E-08
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_5,A0,0.9594844536,0.5608780175,M,7.16253449028E-09
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_5,A1,0.3460920037,0.1770603811,M,1.26820108639E-09
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_5,A2,1.1525719972,0.3621772191,M,4.59313542747E-10
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_5,A3,0.3484527687,0.3028772486,L,1.39115622077E-10
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_5,A4,0.5113997903,0.639495699,M,8.89638419827E-11
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_5,A5,0.9594844536,0.3361466423,M,2.99048967673E-11
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_6,A0,0.9594844536,0.8774875813,S,2.62411755343E-11
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_6,A1,0.3460920037,0.9723838617,L,2.5516495601E-11
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_6,A2,1.1525719972,0.2850737396,L,7.27408282338E-12
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_6,A3,0.3484527687,0.9223369204,M,6.70915515019E-12
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_6,A4,0.5113997903,0.9767090741,S,6.55289271447E-12
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_6,A5,0.9594844536,0.8894646497,S,5.82856642262E-12
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_7,A0,0.9594844536,0.4697564944,M,2.73800693027E-12
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_7,A1,0.3460920037,0.315973073,M,8.65136463528E-13
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_7,A2,1.1525719972,0.4912345326,M,4.24984906312E-13
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_7,A3,0.3484527687,0.8908623428,M,3.78603049312E-13
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_7,A4,0.5113997903,0.3246045239,S,1.22896262561E-13
0.9594844536,0.3460920037,1.1525719972,0.3484527687,0.5113997903,0.9594844536,Emo_7,A5,0.9594844536,0.3041916977,S,3.73840227533E-14
S,L,M,M,S,S,,,,,,
M,L,M,M,S,M,,,,,,
M,M,M,M,S,M,,,,,,
S,L,M,M,S,S,,,,,,
M,M,M,L,M,M,,,,,,
S,L,L,M,S,S,,,,,,
M,M,M,M,S,S,,,,,,
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_1,A0,0.9862459535,0.2794943643,M,0.2794943643
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_1,A1,0.3280469795,0.3264062348,L,0.0912287031
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_1,A2,1.1838118307,0.4177952121,M,0.0381149154
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_1,A3,0.3795438253,0.5138799749,M,0.0195864918
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_1,A4,0.5700404637,0.5205103562,M,0.0101949718
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_1,A5,1.0018299765,0.2718706974,S,0.0027717141
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_2,A0,0.9862459535,0.5632318364,M,0.0015611176
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_2,A1,0.3280469795,0.4797676059,L,0.0007489737
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_2,A2,1.1838118307,0.9442506564,M,0.0007072189
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_2,A3,0.3795438253,0.9632449342,M,0.000681225
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_2,A4,0.5700404637,0.3456567514,M,0.00023547
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_2,A5,1.0018299765,0.7350368834,M,0.0001730791
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_3,A0,0.9862459535,0.7530584827,M,0.0001303387
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_3,A1,0.3280469795,0.7005538194,M,9.13092890391E-05
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_3,A2,1.1838118307,0.3373554483,M,3.08036861347E-05
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_3,A3,0.3795438253,0.5521494127,L,1.70082372091E-05
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_3,A4,0.5700404637,0.6786085422,M,1.15419350575E-05
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_3,A5,1.0018299765,0.5969593619,M,6.89006618704E-06
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_4,A0,0.9862459535,0.542787313,S,3.73984051182E-06
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_4,A1,0.3280469795,0.4160434631,L,1.5559361981E-06
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_4,A2,1.1838118307,0.0638282327,M,9.93126576966E-08
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_4,A3,0.3795438253,0.4099538248,L,4.07136038766E-08
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_4,A4,0.5700404637,0.5509066642,S,2.24293956995E-08
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_4,A5,1.0018299765,0.618388899,S,1.38700893117E-08
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_5,A0,0.9862459535,0.7196618834,M,0.00000001
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_5,A1,0.3280469795,0.6893397264,M,6.88083376952E-09
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_5,A2,1.1838118307,0.5952246906,M,4.09564215154E-09
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_5,A3,0.3795438253,0.4562004476,L,1.86843378279E-09
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_5,A4,0.5700404637,0.9886498992,M,1.84722687102E-09
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_5,A5,1.0018299765,0.5848129074,M,1.0802821171E-09
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_6,A0,0.9862459535,0.8396127956,S,9.07018688394E-10
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_6,A1,0.3280469795,0.7926542322,L,7.18952202026E-10
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_6,A2,1.1838118307,0.3450573181,L,2.48079718656E-10
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_6,A3,0.3795438253,0.3679957388,M,9.12922793567E-11
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_6,A4,0.5700404637,0.8977188552,S,8.19548005129E-11
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_6,A5,1.0018299765,0.8315351607,S,6.81482982119E-11
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_7,A0,0.9862459535,0.643370933,M,4.38446341998E-11
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_7,A1,0.3280469795,0.8001056841,M,3.50803410403E-11
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_7,A2,1.1838118307,0.7157009272,M,2.51070326103E-11
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_7,A3,0.3795438253,0.4914024351,M,1.23376569629E-11
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_7,A4,0.5700404637,0.3881275436,M,4.78858449133E-12
0.9862459535,0.3280469795,1.1838118307,0.3795438253,0.5700404637,1.0018299765,Emo_7,A5,1.0018299765,0.4881770888,M,2.33767723656E-12
M,L,M,M,M,S,,,,,,
M,L,M,M,M,M,,,,,,
M,M,M,L,M,M,,,,,,
S,L,M,L,S,S,,,,,,
M,M,M,L,M,M,,,,,,
S,L,L,M,S,S,,,,,,
M,M,M,M,M,M,,,,,,
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_1,A0,0.9581634504,0.334817397,S,0.334817397
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_1,A1,0.3316042501,0.3628949474,L,0.1215035417
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_1,A2,1.2021004241,0.2497664235,M,0.0303475051
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_1,A3,0.3770786438,0.5577203624,M,0.0169254215
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_1,A4,0.5113997903,0.3263799385,S,0.005524118
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_1,A5,0.9857392228,0.3164946493,S,0.0017483538
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_2,A0,0.9581634504,0.8120366393,M,0.0014197273
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_2,A1,0.3316042501,0.5130435558,L,0.000728382
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_2,A2,1.2021004241,0.7969000642,M,0.0005804476
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_2,A3,0.3770786438,0.9220466624,M,0.0005351998
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_2,A4,0.5113997903,0.4542534244,S,0.0002431163
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_2,A5,0.9857392228,0.8757874922,M,0.0002129183
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_3,A0,0.9581634504,0.5895313017,M,0.000125522
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_3,A1,0.3316042501,0.601601061,M,7.55141532818E-05
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_3,A2,1.2021004241,0.1879717291,M,1.41945259675E-05
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_3,A3,0.3770786438,0.5370630141,L,7.62335489937E-06
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_3,A4,0.5113997903,0.3537220864,S,2.69654900035E-06
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_3,A5,0.9857392228,0.5074165705,M,1.36827364606E-06
0.9581634504,0.3316042501,1.2021004241,0.3770786438,0.5113997903,0.9857392228,Emo_4,A0,0.9581634504,0.6278806143,S,8.59112497417E-07
